Group,Strategy,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,median,low,high,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper
MSW,CIP,0.3,0,0,306.8225119,302.4511259,313.2977295,306.9046389,302.5421256,312.6781669,556.4172304,376.9936949,826.6798793,559.5138234,381.4596283,806.6701302,3.096593024,4.465933421,-20.00974907,167.1,167.1,167.1,133.49,133.49,133.49,0.3747891,0.15237883,0.619199582,0.323156039,0.275424012,0.369272681,0,0,0,0.243745153,0,0.794338487,0.301478367,0,0.982484646,0.002161345,0,0.007043583,249.8853343,70.70409011,521.9988272,254.1696182,75.28133364,523.7828572,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042571842,0.975983183,1.087983733,0,0,0,0,0,0,0,0,0,0,0,0,253.2644072,75.31283875,500.0429737,257.5709039,79.60342742,504.7166558
MSW,CIP,0.3,0.025,0,307.0642797,302.751083,313.352664,307.2514655,302.7039921,314.2744314,566.1164004,388.3687727,810.8933882,573.2503952,388.606842,863.0444259,7.133994792,0.238069274,52.15103777,167.1,167.1,167.1,133.49,133.49,133.49,0.375807608,0.147090793,0.617213524,0.32389586,0.274681998,0.368483838,0,0,0,0.876327667,0,1.959957678,1.083893694,0,2.424191143,0.255134447,0,0.619316564,257.8926462,79.11260825,504.6437817,261.6477963,82.67886928,507.216034,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043771004,0.979516321,1.089457832,0,0,0,2.134589306,0.584055316,3.816504988,2.64018583,0.72239403,4.72047825,0.852607967,0.233286194,1.524406849,260.9547406,76.43418051,554.9801605,263.7076429,80.00411192,554.2290324
MSW,CIP,0.3,0.05,0,307.3891654,302.6352846,314.5799275,307.6004875,302.8709658,314.4145121,579.2378996,384.1922125,864.4816415,587.9691686,394.4108612,870.1357286,8.731269048,10.2186487,5.654087163,167.1,167.1,167.1,133.49,133.49,133.49,0.37993185,0.148562257,0.616921027,0.323585528,0.277486581,0.368483761,0,0,0,1.500055905,0.266894118,2.925997674,1.855357531,0.330110372,3.619046332,0.509440149,0.101419878,1.059840058,269.1951144,74.76199488,554.5432318,272.4800221,78.89755814,554.8216648,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042646668,0.97343194,1.087018634,0,0,0,4.085400698,1.73090011,6.796530901,5.053064308,2.140879246,8.406349892,1.631810472,0.691364479,2.714703188,270.0397145,77.1917939,550.6526392,271.5192923,78.67982354,551.7048614
MSW,CIP,0.3,0.075,0,307.1910427,302.8715733,313.7380395,307.611804,303.1721389,313.5801451,571.3699559,393.0679955,839.1467132,588.8474039,404.7460726,840.6647878,17.47744808,11.6780771,1.518074616,167.1,167.1,167.1,133.49,133.49,133.49,0.374825329,0.144556132,0.610962625,0.323698481,0.275801929,0.372996872,0,0,0,2.148575426,0.771089859,3.953891921,2.657484687,0.953729372,4.890406504,0.768425765,0.227041142,1.420401052,259.2658322,80.74766068,523.9257991,262.3239927,82.34843627,525.8228783,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041073955,0.977326369,1.087214327,0,0,0,6.300413433,2.941796444,9.666458384,7.792722574,3.638587182,11.95604531,2.516541553,1.175026539,3.86102348,264.3183344,84.58170182,512.3889698,264.4871142,83.66027641,521.3014204
MSW,CIP,0.3,0.1,0,307.3011609,302.8406338,313.8659697,307.7870359,303.3232916,313.9731071,575.8250272,391.832473,852.8700619,595.7530927,413.006194,859.6182219,19.92806551,21.17372095,6.748160018,167.1,167.1,167.1,133.49,133.49,133.49,0.378802265,0.146530753,0.609738751,0.325343828,0.278034091,0.371501281,0,0,0,2.813478652,0.977408844,4.965720316,3.479876175,1.208916851,6.141895482,1.040955921,0.309262441,1.892524712,261.9549278,79.34166877,537.8746026,264.3713521,81.39244254,539.3990709,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043084757,0.973640248,1.089101509,0,0,0,8.257096021,4.137446091,12.03292506,10.21286289,5.117437117,14.88303073,3.29808916,1.652598694,4.806249026,265.6712492,81.62200183,528.7559828,264.388877,80.37589525,527.9394689
MSW,CIP,0.3,0.125,0,307.2442842,302.8082822,313.7112714,307.8893434,303.6586395,314.6515705,573.6493881,393.0371827,836.2851042,600.2510695,421.9163683,869.5502126,26.60168131,28.87918567,33.26510836,167.1,167.1,167.1,133.49,133.49,133.49,0.385514006,0.150342322,0.619320192,0.324934553,0.27522298,0.373986333,0,0,0,3.467733602,1.472207384,5.749544765,4.289097248,1.82091284,7.111375747,1.30260993,0.507053194,2.16964346,257.8566889,76.88881227,517.9897092,259.8285378,77.99229491,524.5570036,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043149629,0.978808518,1.089360568,0,0,0,10.32500596,5.295443421,14.56274838,12.77057575,6.549716447,18.01206527,4.124063731,2.115131579,5.816723269,264.2793672,86.93625684,533.7698623,261.7975436,81.78734867,532.7127464
MSW,CIP,0.3,0.15,0,307.3670633,302.9746036,314.2889096,308.1931391,303.8524525,314.6525913,578.8198708,396.4496228,856.0724085,611.9782246,431.8996086,876.5805549,33.15835374,35.44998581,20.50814643,167.1,167.1,167.1,133.49,133.49,133.49,0.38158249,0.148495689,0.620171258,0.32293958,0.278069605,0.37155038,0,0,0,4.062659634,1.58389947,6.714755204,5.02493682,1.959060192,8.305204891,1.543262968,0.612182678,2.56935513,261.3171388,80.35619826,540.912305,262.8242674,82.41243734,539.9509642,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044775565,0.985462041,1.087319679,0,0,0,12.54204441,6.832501043,17.8847718,15.51273954,8.450839883,22.12093958,5.009603933,2.729070556,7.143621903,269.5366499,92.07025297,528.787595,265.5179343,85.32519903,527.4080967
MSW,CIP,0.5,0,0,307.0187945,302.5255654,313.8679333,306.9879476,302.6272403,314.2204528,564.0168348,381.852699,846.8949697,562.8900823,383.7849367,848.9475553,-1.126752491,1.932237738,2.052585582,167.1,167.1,167.1,133.49,133.49,133.49,0.266382811,0.110176925,0.447755175,0.525901134,0.469531389,0.577938662,0,0,0,0.41227554,0,1.109177493,0.509926681,0,1.371896079,0.003655743,0,0.009835333,256.9237045,75.04688944,543.0110256,261.1009622,78.54581997,545.3613137,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042968852,0.982953008,1.088093543,0,0,0,0,0,0,0,0,0,0,0,0,256.6165024,78.09431214,543.4195963,260.9411214,81.96824843,547.0279567
MSW,CIP,0.5,0.025,0,307.1985091,302.7221499,313.4442146,307.2716619,302.7193793,313.8503685,570.6176908,386.0214061,835.3329645,574.2851321,385.741743,849.2048621,3.667441307,-0.279663063,13.87189759,167.1,167.1,167.1,133.49,133.49,133.49,0.274697837,0.106166366,0.44575382,0.528297392,0.470088047,0.582156203,0,0,0,1.407023955,0.262431866,2.862788948,1.740290134,0.324591195,3.540866055,0.412221711,0.095361765,0.895114583,260.7899113,79.98879899,524.1685835,264.0780012,80.97755113,527.5209299,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.045221482,0.985254443,1.089955481,0,0,0,2.06207173,0.708058494,3.881738812,2.55049182,0.875768466,4.801163287,0.823642647,0.282816142,1.550462858,262.276527,74.900235,538.6080875,265.0192374,77.15325805,539.2176962
MSW,CIP,0.5,0.05,0,307.18039,302.6575961,314.1100077,307.305176,302.910004,313.9893124,570.7160289,383.8111879,857.1764176,576.2350027,395.7299958,853.9996783,5.51897388,11.91880795,-3.176739329,167.1,167.1,167.1,133.49,133.49,133.49,0.27224352,0.105399113,0.447993923,0.52646727,0.474084408,0.579154139,0,0,0,2.497233893,0.75855241,4.511170569,3.088726024,0.938222317,5.579681572,0.841584587,0.210168009,1.520060823,257.6905837,71.3223415,546.0583747,260.337859,73.24897599,551.3038331,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043714776,0.98008157,1.08914405,0,0,0,4.170103636,1.769692216,6.633158322,5.157829893,2.188859608,8.20428106,1.665642929,0.706859009,2.649448124,258.0058518,78.50217425,534.2315658,259.3922032,78.35479318,534.7347241
MSW,CIP,0.5,0.075,0,307.3269135,302.9431134,314.4507644,307.5677296,303.1713798,314.6515083,576.7498908,398.0735224,855.1918127,585.9967671,405.6191488,871.5014024,9.246876363,7.545626325,16.30958975,167.1,167.1,167.1,133.49,133.49,133.49,0.269372113,0.104029701,0.447734884,0.526458141,0.466137673,0.583347689,0,0,0,3.582668836,1.411561451,5.925076279,4.431255918,1.745902376,7.328483466,1.281455466,0.500978549,2.18351899,260.6127887,83.65939632,544.2365786,262.5897151,85.84179003,542.0933168,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042291341,0.974569746,1.087312234,0,0,0,6.187906214,2.967509584,9.415279386,7.653567016,3.670390708,11.64537232,2.471603377,1.185297006,3.760696352,261.8704549,78.74320892,544.3391483,262.0208041,78.45199195,548.3960238
MSW,CIP,0.5,0.1,0,307.5144575,302.8696681,314.1082613,307.9030567,303.3363854,314.3951537,584.0635742,394.883143,863.4976347,600.0203107,414.4019767,866.7972249,15.95673645,19.51883375,3.299590195,167.1,167.1,167.1,133.49,133.49,133.49,0.268989061,0.107579165,0.446484665,0.527555351,0.472817357,0.582158243,0,0,0,4.629991961,1.950937913,7.675596243,5.726646871,2.413034967,9.493629704,1.705853549,0.714318586,2.830886443,264.8100865,77.05303283,541.0964266,266.2312867,77.89581701,546.6710555,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04248838,0.982237966,1.0879962,0,0,0,8.298337585,4.323171157,12.30927676,10.26387289,5.347152822,15.22483879,3.314562065,1.726781897,4.916630754,269.8260287,84.54626326,536.3994645,268.5935138,80.15200886,536.2451265
MSW,CIP,0.5,0.125,0,307.5415637,303.1626228,314.6259962,308.0015684,303.4903926,315.0129709,585.1067343,407.2019333,867.2216029,604.3378412,423.0412229,897.6986499,19.23110691,15.83928965,30.47704699,167.1,167.1,167.1,133.49,133.49,133.49,0.270988026,0.102743015,0.450766484,0.526021823,0.471038358,0.581858151,0,0,0,5.632734566,2.443649856,8.851696565,6.96689801,3.02245013,10.94829988,2.113076315,0.88746567,3.322320423,263.0502788,84.76290298,545.5519464,263.5525,84.43946958,544.0412005,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042947644,0.976696999,1.09018053,0,0,0,10.36083673,5.055152016,15.15843891,12.81489336,6.252509879,18.74885043,4.138375432,2.019153226,6.05465686,268.2276096,88.13902975,562.0195052,265.4317026,81.90214278,557.619543
MSW,CIP,0.5,0.15,0,307.882747,303.182878,315.1692074,308.4140927,303.7485411,315.3224368,599.5237142,407.3715388,884.5250408,621.0340771,431.1855879,901.2748104,21.51036287,23.81404907,16.74976966,167.1,167.1,167.1,133.49,133.49,133.49,0.272941983,0.105435429,0.449726899,0.526788081,0.471788067,0.580023281,0,0,0,6.765929606,3.215764844,10.39097259,8.368500406,3.977447442,12.85216717,2.569633864,1.224416091,3.947172843,274.3549644,82.24466496,564.6169311,274.0166447,83.90115902,561.7029981,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043107305,0.976788065,1.090335612,0,0,0,12.48751759,6.452385659,17.81222149,15.44529756,7.980690778,22.03120509,4.98782457,2.577243034,7.114643509,278.8573691,92.9303209,557.575879,274.7550718,85.47228315,553.0236315
MSW,CIP,0.7,0,0,307.2431152,302.5310763,314.2304517,307.1980713,302.57431,314.5958767,572.8779639,379.2911849,861.6931297,571.7912753,381.5907814,869.2779257,-1.086688608,2.29959645,7.584795983,167.1,167.1,167.1,133.49,133.49,133.49,0.165859989,0.065771337,0.275004333,0.72882575,0.666426083,0.78424236,0,0,0,0.580598563,0,1.571545171,0.718118513,0,1.943779667,0.005148302,0,0.013935254,265.4412689,72.07768448,556.2509336,269.3493961,76.02492463,557.6063217,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042401719,0.977973322,1.088024001,0,0,0,0,0,0,0,0,0,0,0,0,265.6253841,74.47686509,562.4081691,269.843291,79.79456163,567.3302496
MSW,CIP,0.7,0.025,0,306.9533228,302.7615084,313.3196484,307.0410597,302.7546454,313.4251112,561.8968079,390.8038761,821.2716992,564.9199278,389.8906031,832.579165,3.023119849,-0.913272989,11.30746578,167.1,167.1,167.1,133.49,133.49,133.49,0.167201818,0.06446485,0.280987304,0.728597501,0.66854039,0.782160478,0,0,0,2.031651094,0.524781722,3.801204895,2.512865784,0.649080955,4.701554193,0.592775267,0.109632308,1.187467272,250.2294816,78.60005607,507.7096831,253.1654058,80.47358147,511.7835356,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043043771,0.979119089,1.088522633,0,0,0,2.065479781,0.730138254,3.887804541,2.554707098,0.903078014,4.808665738,0.825003907,0.291635347,1.552885661,252.8503053,78.71846368,521.0276247,255.6141317,81.65496506,524.4351665
MSW,CIP,0.7,0.05,0,307.3184763,302.9215988,314.0522794,307.4011809,302.9811501,314.5378841,575.9918769,395.9605411,857.2985605,579.6751151,400.3411282,869.3378631,3.683238153,4.38058706,12.03930263,167.1,167.1,167.1,133.49,133.49,133.49,0.166565196,0.064538309,0.274294512,0.728675929,0.664627382,0.786357231,0,0,0,3.520640969,1.581138005,5.750300464,4.354536197,1.955644651,7.11231044,1.192529828,0.498146361,2.02316751,260.1358069,80.02033621,544.5822173,261.990838,81.64152079,545.3142368,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044917693,0.979811855,1.089818182,0,0,0,4.192225924,1.844468445,6.752799092,5.185192043,2.281347255,8.352259813,1.67447912,0.736726492,2.697235617,261.590174,84.32118194,551.0131328,262.9691916,84.99208519,555.1192733
MSW,CIP,0.7,0.075,0,307.5108332,303.0265665,314.3447026,307.6481501,303.1586011,313.8386511,584.1775103,400.8969003,863.0339546,589.3418104,406.3042412,853.6297209,5.164300104,5.407340885,-9.40423367,167.1,167.1,167.1,133.49,133.49,133.49,0.164827649,0.064022903,0.27455021,0.727976523,0.669283082,0.782005655,0,0,0,4.938170787,2.213182246,7.970625319,6.107820602,2.73739421,9.858539048,1.771180851,0.78487457,2.873565162,264.0725686,80.94918726,541.363024,265.2149283,81.30494749,544.9389201,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041643387,0.978117686,1.084827327,0,0,0,6.23320179,2.973130289,9.49948743,7.709591254,3.677342728,11.74952579,2.489695554,1.187542055,3.794331135,265.0489111,82.41350716,528.4704987,265.1204176,79.72547242,530.7118129
MSW,CIP,0.7,0.1,0,307.7881307,303.3775737,314.315475,307.9364496,303.4233899,314.7108719,595.1829057,415.6012314,864.0078958,601.8762448,413.8459028,873.882753,6.693339116,-1.75532866,9.874857193,167.1,167.1,167.1,133.49,133.49,133.49,0.170077577,0.066684647,0.282832663,0.729224447,0.668177829,0.787604338,0,0,0,6.385735179,2.838409752,9.876797706,7.898253537,3.510712429,12.21620538,2.340982502,1.040051091,3.655819937,270.9725237,91.22399942,544.8684477,270.8085928,89.03213978,544.5773653,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.045715897,0.988263772,1.089483386,0,0,0,8.271932981,3.927182952,12.37555261,10.23121412,4.857371277,15.30681267,3.30401541,1.568614376,4.943102975,271.8815133,81.0368051,549.1477432,270.3172789,82.05874143,555.6008776
MSW,CIP,0.7,0.125,0,307.6084827,303.2988558,314.1079905,307.8848663,303.5635481,314.2751189,587.7376242,410.7578656,846.8870091,599.4877547,424.2113158,855.2362335,11.75013048,13.45345017,8.349224476,167.1,167.1,167.1,133.49,133.49,133.49,0.166929617,0.063338162,0.277665826,0.728602506,0.667395107,0.783420914,0,0,0,7.806673907,3.978072723,11.62833507,9.655754282,4.920314745,14.38261,2.927186933,1.496491836,4.413475424,259.2944243,82.79685093,522.5165134,258.4610178,79.77543136,526.1908187,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042269366,0.976776199,1.088322421,0,0,0,10.25720952,5.24859803,15.18981925,12.68672112,6.491775308,18.78766347,4.096984149,2.096420367,6.067190943,263.5214584,87.2473903,516.2619161,260.9646497,85.89636456,512.8292496
MSW,CIP,0.7,0.15,0,307.9013866,303.3231642,314.9061162,308.182209,303.8023583,314.8345362,600.1338177,409.6520545,882.7481089,611.5068835,434.322064,889.1111578,11.37306577,24.67000947,6.36304887,167.1,167.1,167.1,133.49,133.49,133.49,0.167096736,0.064326409,0.274242594,0.728664485,0.665988833,0.784738911,0,0,0,9.339826429,4.408562345,13.88312472,11.55204766,5.452769674,17.17146669,3.536737878,1.685366371,5.207119194,267.3757244,79.08207751,551.013909,265.4583287,77.06221587,547.9505586,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042288027,0.974525949,1.087705582,0,0,0,12.4226627,5.984503873,17.80465334,15.36508121,7.401987016,22.02184436,4.961919914,2.390359432,7.111620603,269.4619898,92.64844709,547.7165406,265.4351555,86.70011687,541.83331
MSW,CIP+CRO,0.1,0,0,307.097952,302.7244755,313.7270906,307.0720221,302.6451122,313.9528725,567.2090787,387.7134983,846.4951608,566.8861183,385.4920659,840.0501864,-0.322960329,-2.221432406,-6.444974365,167.1,167.1,167.1,133.49,133.49,133.49,0.489637459,0.189539654,0.784496971,0.119736299,0.089231635,0.153192861,0.111863332,0,0.384746589,0.080501355,0,0.506905048,0.099568819,0,0.626970032,7.14E-04,0,0.004494844,261.1466269,83.31093352,540.9317264,265.4427569,86.02055034,545.2812122,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044224819,0.979915511,1.087346939,0,0,0,0,0,0,0,0,0,0,0,0,260.7425117,78.92736022,536.7187699,264.9372952,83.63680087,538.0644956
MSW,CIP+CRO,0.1,0.025,0,306.9466297,302.6977895,313.6924734,307.1236567,302.7673777,313.9580488,560.648201,387.3917153,824.7917231,567.9173798,387.050236,837.2549908,7.26917875,-0.341479354,12.46326761,167.1,167.1,167.1,133.49,133.49,133.49,0.482178037,0.195347901,0.787324518,0.116356259,0.087016219,0.148007269,0.239300768,0,0.587112927,0.086266488,0,0.509924182,0.106699475,0,0.630704275,0.002479391,0,0.004983948,254.4552788,80.11273139,520.2483661,258.7077794,85.66974356,523.1038045,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043447457,0.97939799,1.089363734,0,0,0,2.073290606,0.73520239,3.89584563,2.564367986,0.909341636,4.81861143,0.828123744,0.293658088,1.556097472,255.7825188,76.74650603,525.4512124,258.6553444,79.15292553,527.0691423
MSW,CIP+CRO,0.1,0.05,0,307.0961864,302.5568532,313.8403151,307.4463959,302.9903354,314.130908,566.5817206,379.8831078,827.6788892,581.214132,400.2350996,854.4122352,14.63241146,20.35199181,26.733346,167.1,167.1,167.1,133.49,133.49,133.49,0.486234147,0.19479036,0.786471153,0.113618397,0.083853764,0.144016992,0.371928781,0,0.793849604,0.094039053,0,0.502781602,0.116313042,0,0.621869911,0.004657029,0,0.101832994,260.2420844,72.4034944,524.0837771,264.4364481,77.77738044,525.7937721,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043682182,0.983250336,1.087411545,0,0,0,4.04774101,1.571215062,6.793347419,5.006484587,1.943371369,8.402412373,1.616768258,0.627582306,2.713431626,263.2935158,85.29899605,532.4836697,264.8985493,83.47442501,538.7019074
MSW,CIP+CRO,0.1,0.075,0,306.8433878,302.661052,313.2855205,307.393326,302.9474214,314.2582036,556.0264076,386.7985928,820.6488759,579.1311273,398.0562944,849.7040638,23.10471969,11.25770157,29.05518787,167.1,167.1,167.1,133.49,133.49,133.49,0.478667407,0.193261356,0.785315617,0.110777048,0.082900273,0.141759565,0.510109122,0.102870117,1.016311907,0.091495511,0,0.520553292,0.113167039,0,0.643850985,0.007385987,0,0.103316501,249.6387101,81.00267627,515.7501626,253.7104923,84.81565311,519.3150628,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044902266,0.981402818,1.088702745,0,0,0,6.11545879,2.917317634,9.334353036,7.563959773,3.608310347,11.54527784,2.442666077,1.165249095,3.728372358,255.3396129,77.13869369,523.5905233,255.479659,76.19616038,523.3669049
MSW,CIP+CRO,0.1,0.1,0,306.8204777,302.6030912,313.3477231,307.6150929,303.2822742,314.3154658,555.5919746,384.2142067,833.1272376,588.7349157,412.0384546,861.5704333,33.14294112,27.82424789,28.4431957,167.1,167.1,167.1,133.49,133.49,133.49,0.485253249,0.190837091,0.783586102,0.107421734,0.08115992,0.138162182,0.634762523,0.198010018,1.190654405,0.087124309,0,0.515170587,0.107760479,0,0.637193337,0.006774414,0,0.104389593,249.1044456,78.12952556,526.8408489,253.1375426,81.43827881,531.5420196,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044484902,0.983508414,1.086590932,0,0,0,8.220120481,4.144853103,12.06562671,10.16712937,5.126598546,14.92347806,3.283320211,1.655557239,4.819310876,258.8096361,81.57327266,529.0715872,257.4352069,79.61336783,532.5483085
MSW,CIP+CRO,0.1,0.125,0,306.9893501,302.5760927,313.9595611,307.9389975,303.4319406,314.8905829,562.8074048,382.4659181,845.4440925,602.8634427,416.1959196,888.438494,40.05603795,33.7300015,42.99440155,167.1,167.1,167.1,133.49,133.49,133.49,0.490264079,0.190528534,0.782918225,0.105010631,0.077081285,0.137078241,0.769532495,0.28957529,1.332075605,0.101000521,0,0.519446084,0.124923395,0,0.642481524,0.011101109,0,0.105499035,256.1430886,76.54601279,537.1755049,260.1247267,79.94567613,541.8956828,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042331956,0.980092505,1.088140283,0,0,0,10.26138774,4.973307245,14.94686567,12.69188899,6.151279443,18.48716418,4.098653037,1.986462392,5.970149254,267.0032971,82.55228275,542.017727,264.2058983,75.44161222,550.1714873
MSW,CIP+CRO,0.1,0.15,0,307.021229,302.5664531,313.3922685,308.174891,303.7316298,314.6849773,563.8804019,380.5955791,828.7676761,610.8012789,433.7382768,875.7927874,46.92087696,53.14269772,47.02511131,167.1,167.1,167.1,133.49,133.49,133.49,0.48240531,0.186942961,0.786432506,0.102845544,0.075366501,0.133766409,0.924691246,0.399201597,1.578065499,0.100812097,0,0.52491898,0.124690342,0,0.649250725,0.011027392,0,0.105714095,256.9132656,73.57485522,523.5858772,261.0011434,77.91356812,526.6599121,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042962227,0.981999661,1.087265305,0,0,0,12.53483213,6.637796707,17.99223051,15.50381897,8.210018087,22.25385085,5.006723169,2.65130081,7.18654358,268.4205687,89.94302796,528.2011519,264.2815978,82.18690245,526.5191639
MSW,CIP+CRO,0.3,0,0,307.0164222,302.4204143,313.9963527,306.9198753,302.5605836,313.2084941,564.0880766,376.8276767,852.2546426,560.5489136,381.7801339,824.8158124,-3.53916295,4.952457198,-27.43883022,167.1,167.1,167.1,133.49,133.49,133.49,0.386431835,0.147174942,0.618727489,0.317482346,0.267686034,0.366961451,0.305150334,0,0.693172853,0.25818211,0,0.799063868,0.319334847,0,0.988329276,0.00228936,0,0.007085484,257.2149475,72.25282902,543.1220019,261.3573332,73.10254693,550.0183952,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042492665,0.974621508,1.0878,0,0,0,0,0,0,0,0,0,0,0,0,254.2812647,75.5180238,517.8875049,258.600322,79.84135694,522.9095477
MSW,CIP+CRO,0.3,0.025,0,307.0222419,302.4295338,313.4951749,307.1810677,302.6616654,313.7206005,564.4131777,374.5336768,826.1177406,570.7756578,384.3072056,837.392106,6.362480095,9.773528801,11.27436545,167.1,167.1,167.1,133.49,133.49,133.49,0.379231287,0.145952883,0.622186303,0.311165435,0.265699194,0.359143039,0.656680794,0.207017993,1.185888387,0.263058828,0,0.812945497,0.325366659,0,1.005498892,0.006306593,0,0.101425032,257.2032446,70.78964356,519.9022751,261.2772865,72.25541996,522.496618,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044166685,0.983650579,1.087674236,0,0,0,2.089706014,0.688007997,3.793525304,2.58467153,0.85096883,4.692055622,0.834680466,0.274807476,1.515228193,258.5402677,72.47403167,527.6597345,261.4106407,74.1617643,527.7928502
