group,panel,cip_res,cro_res,nda_res,threshold_price,threshold_lower,threshold_upper,strategy
MSW,cip+cro,0.5,0.075,0,19.47968532832399,9.528046102009304,31.596229326218417,CIP+CRO
MSW,cip+cro+nda,0.5,0.075,0,19.62184435215607,9.082383060275193,33.274873467835505,CIP+CRO+NDA
MSW,cip,0.5,0.075,0.05,10.531025554067845,3.4379610560316944,19.50904864104958,CIP
MSW,cip+cro,0.5,0.075,0.05,19.220339366367433,9.791975222613232,31.677178149413034,CIP+CRO
MSW,cip+cro+nda,0.5,0.075,0.05,19.652474962527076,9.574389028946491,32.53227693793046,CIP+CRO+NDA
MSW,cip,0.5,0.1,0,14.945798708652273,7.019445294277648,25.531456713236057,CIP
MSW,cip+cro,0.5,0.1,0,27.215005962382897,15.16923690232489,41.888777983631314,CIP+CRO
MSW,cip+cro+nda,0.5,0.1,0,26.943626846799543,14.360086886207405,41.25632804451799,CIP+CRO+NDA
MSW,cip,0.5,0.1,0.05,14.726689740356486,6.076874521059081,24.32556598049086,CIP
MSW,cip+cro,0.5,0.1,0.05,26.13627041568006,13.376891323157231,40.31843856574924,CIP+CRO
MSW,cip+cro+nda,0.5,0.1,0.05,26.91962957370784,14.62653310772465,40.64285012888405,CIP+CRO+NDA
MSW,cip,0.5,0.125,0,18.67683135965608,8.920933954418551,29.33005764806737,CIP
MSW,cip+cro,0.5,0.125,0,34.410593029270025,20.383879471301565,50.96073428782642,CIP+CRO
MSW,cip+cro+nda,0.5,0.125,0,34.149017455170906,19.087198405890707,49.95709841602628,CIP+CRO+NDA
MSW,cip,0.5,0.125,0.05,18.639117177668016,8.977140753746564,30.323820613504864,CIP
MSW,cip+cro,0.5,0.125,0.05,33.598324046711234,18.74170844822655,49.885313805632094,CIP+CRO
MSW,cip+cro+nda,0.5,0.125,0.05,34.333385671421226,20.231996468513398,50.508829363701814,CIP+CRO+NDA
MSW,cip,0.5,0.15,0,23.01963325391849,12.336261071581001,36.64755365135173,CIP
MSW,cip+cro,0.5,0.15,0,41.86144092907025,25.55895454000981,59.25838437593858,CIP+CRO
MSW,cip+cro+nda,0.5,0.15,0,41.65684384659103,24.73640374863275,59.2378199633849,CIP+CRO+NDA
MSW,cip,0.5,0.15,0.05,22.703695629560702,11.923857984617632,34.48870023134003,CIP
MSW,cip+cro,0.5,0.15,0.05,40.68935635987396,23.60805792470835,57.71484389484346,CIP+CRO
MSW,cip+cro+nda,0.5,0.15,0.05,41.461657733033945,24.859042311034205,59.8385685262044,CIP+CRO+NDA
MSW,cip,0.7,0,0,-1.8837836716799474,-5.549824485197726,0.1493833744764269,CIP
MSW,cip+cro,0.7,0,0,-2.6925752569644503,-6.706286170462593,-0.5010322526367768,CIP+CRO
