group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,,,,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
WSM,cip+cro,0.7,0.15,0.05,605.8985537,603.7630539,609.2824703,606.1665282,603.9890707,609.3602381,931.9612679,727.7355867,1269.019874,962.1331062,747.0417658,1282.994232,30.17183837,19.30617914,13.97435819,167.1,167.1,167.1,435.39,435.39,435.39,0.165338988,0.065104271,0.288319734,0.62535253,0.510133235,0.713189012,5.514493933,3.397241412,7.828654189,0.652162266,0,2.187770391,2.582183299,0,8.662298425,0.155016393,0,0.666864955,57.85056009,21.18187962,106.2193973,316.9637661,112.1782091,653.427926,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066864113,0.916801839,1.11,0,0,0,6.624634395,2.296880734,12.29695416,26.22969957,9.094311927,48.68878704,2.646043455,0.917431193,4.911708805,66.85729886,28.24031288,115.5237348,311.8093827,98.84109824,641.6342857,CIP+CRO
WSM,cip+cro+nda,0.1,0,0.05,605.7394064,603.5260125,608.9433361,605.7229064,603.5219865,608.8281126,918.2596671,704.8889839,1222.537065,915.9758758,705.257689,1221.152539,-2.283791307,0.36870508,-1.38452592,167.1,167.1,167.1,435.39,435.39,435.39,0.501001261,0.192356978,0.819734948,0.122126971,0.075332694,0.170007937,0.11142718,0,0.50767896,0.049933615,0,0.625978631,0.197708078,0,2.478511332,0.007523394,0,0.227272727,54.41099146,18.18349252,101.9521752,314.4845292,101.5497754,619.0131615,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.069661871,0.915814899,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.33066137,18.48711831,102.6536595,312.1021593,101.3368672,617.2698932,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.025,0.05,605.6719973,603.5494896,608.8909843,605.7857202,603.6365469,609.0377638,912.1698049,705.745267,1209.66223,922.0728807,712.8998393,1236.924907,9.903075778,7.154572377,27.26267754,167.1,167.1,167.1,435.39,435.39,435.39,0.486894242,0.19171838,0.801597962,0.118536672,0.071077927,0.171168224,0.246232783,0,0.802246852,0.043976395,0,0.616650246,0.174120951,0,2.441576355,0.018267645,0,0.25,54.00119998,18.87985582,103.0623409,308.2809285,102.1526602,605.3232276,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062874871,0.880027535,1.11,0,0,0,1.082511552,0,3.053544895,4.286116198,0,12.09026196,0.432381991,0,1.219661645,55.86170677,20.22757479,106.6820766,310.5002568,99.98513121,629.5985352,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.05,0.05,605.7056309,603.5152616,608.8137203,605.8110427,603.745805,608.7926366,913.7906734,703.0866229,1209.766201,924.0971534,725.1000199,1185.325254,10.30648001,22.01339701,-24.44094693,167.1,167.1,167.1,435.39,435.39,435.39,0.500516207,0.187320613,0.823444301,0.116625314,0.069350341,0.163084437,0.369254187,0,1.026041667,0.045893006,0,0.632222222,0.181709614,0,2.503232323,0.027122834,0,0.255134746,53.87941378,18.5904806,104.1103689,309.6795595,99.55522013,605.2180712,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062559225,0.865322581,1.11,0,0,0,2.108000856,0,5.053250634,8.346457457,0,20.00793373,0.84198788,0,2.018393767,57.71554296,22.09055332,106.1165191,305.3500981,103.8427797,571.8224305,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.075,0.05,605.6758852,603.5087264,608.7563823,605.930255,603.7547257,608.9293591,911.1262799,702.845872,1211.933444,935.7417152,730.4451722,1236.17426,24.61543531,27.5993002,24.24081625,167.1,167.1,167.1,435.39,435.39,435.39,0.488029333,0.188518701,0.806719653,0.113027585,0.069992754,0.161459444,0.476392794,0,1.282327586,0.045963199,0,0.622863918,0.181987536,0,2.466178881,0.038948362,0,0.264556974,52.63557481,18.96303119,100.1122116,306.8782803,98.61939573,608.2922402,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067111276,0.903061686,1.11,0,0,0,3.31936728,0.607669903,6.750316574,13.14276401,2.406019417,26.7273279,1.325837706,0.242718447,2.696244038,58.51142929,24.41993845,105.7704925,308.4839805,99.97755839,613.9781879,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.1,0.05,605.736096,603.6452798,609.1675284,606.0362893,603.9483528,609.3821011,917.9192742,719.8921182,1221.818123,946.9378625,742.3306744,1262.358938,29.01858828,22.43855616,40.54081499,167.1,167.1,167.1,435.39,435.39,435.39,0.492924364,0.186708452,0.81864556,0.110294878,0.067073157,0.159334914,0.612790785,0,1.420828349,0.042141819,0,0.613703021,0.166857095,0,2.429907056,0.049689214,0,0.270381645,55.1813595,18.66770913,109.4401872,313.5172965,116.3583033,618.0647799,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.059002485,0.875872183,1.11,0,0,0,4.419378932,1.175125712,8.575450874,17.49817042,4.652814412,33.9537983,1.765209671,0.469374386,3.425247992,62.84919373,26.09416407,114.034029,312.1209458,105.9256512,624.8727444,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.125,0.05,605.6777712,603.6135364,609.1952732,606.0676413,603.9827208,609.4343755,911.7409851,714.9019577,1222.864367,949.0956635,753.9879932,1284.415969,37.35467847,39.0860355,61.55160203,167.1,167.1,167.1,435.39,435.39,435.39,0.501293532,0.199600744,0.816237786,0.107948503,0.065,0.156781365,0.742707214,0,1.715897566,0.051515193,0,0.62278607,0.203970205,0,2.465870647,0.058492305,0,0.276475285,53.66048736,17.09112825,106.2226366,307.0744831,110.0438739,617.3665208,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065655106,0.883220349,1.11,0,0,0,5.422632746,1.762688569,10.24272949,21.47047208,6.979221618,40.55525198,2.165934153,0.704061579,4.091200466,63.10333166,26.61850304,112.9952314,306.9313861,107.9394937,649.2949382,CIP+CRO+NDA
WSM,cip+cro+nda,0.1,0.15,0.05,605.7469492,603.5879617,608.7979964,606.1828304,604.0907052,609.2903237,918.2444973,713.4895831,1207.749409,961.7033302,766.2593156,1274.059398,43.45883292,52.76973256,66.30998886,167.1,167.1,167.1,435.39,435.39,435.39,0.50082456,0.19129461,0.821427151,0.104936075,0.064641857,0.151903784,0.901284159,0.230285009,1.923076923,0.050933737,0,0.632222222,0.201667977,0,2.503232323,0.073256892,0,0.469483568,53.72243827,17.88285235,100.9149991,313.3788092,109.0384503,603.3859562,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067437352,0.899041219,1.11,0,0,0,6.581619964,1.906053723,12.40285802,26.05938743,7.546864252,49.10810472,2.628862424,0.761325181,4.954009434,65.50610023,28.28468675,109.9942598,311.2736662,118.6862768,626.4341307,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0,0.05,605.758974,603.6298196,609.0542355,605.7353893,603.6804181,608.6684469,918.1489015,715.2296447,1221.121986,917.4574252,720.6936255,1198.32104,-0.691476295,5.463980765,-22.80094676,167.1,167.1,167.1,435.39,435.39,435.39,0.388405039,0.149033508,0.639405251,0.325683479,0.244724627,0.405163382,0.27128817,0,0.806451613,0.133110349,0,0.687802198,0.527039572,0,2.723296703,0.017547498,0,0.247555539,53.09000542,19.5047944,103.1881521,313.5263947,110.218203,617.0777741,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062542322,0.897441466,1.11,0,0,0,0,0,0,0,0,0,0,0,0,52.83086805,19.22549697,103.2879115,313.5843699,116.8584112,594.3758131,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.025,0.05,605.7351612,603.5924034,608.8347399,605.8224303,603.7005991,608.8812486,917.5548916,710.5863112,1214.235425,926.1301016,723.7111645,1226.606957,8.575210078,13.12485331,12.3715322,167.1,167.1,167.1,435.39,435.39,435.39,0.394559535,0.150734254,0.650814987,0.314817671,0.237801044,0.392096616,0.628059381,0,1.485333235,0.135212386,0,1.117803872,0.535362414,0,4.425853259,0.049616001,0,0.268853531,54.16555309,18.45705102,102.7432472,312.4185798,106.1045941,609.9636647,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06657537,0.896294733,1.11,0,0,0,1.063541103,0,3.177630554,4.211004252,0,12.581569,0.424804722,0,1.269224538,55.91034996,19.79638128,103.8050016,314.6990192,113.0217517,610.7703279,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.05,0.05,605.654022,603.4939873,608.7472501,605.8274489,603.8131759,608.9612755,909.8495642,705.4894543,1206.793821,925.7892928,729.2508774,1232.59795,15.93972854,23.76142312,25.80412889,167.1,167.1,167.1,435.39,435.39,435.39,0.384183033,0.155201794,0.636648386,0.308334411,0.226530612,0.389753889,0.945410939,0.217367777,2.055750239,0.152847825,0,0.695541574,0.605188496,0,2.75394013,0.068588023,0,0.432900433,54.78230695,19.71544243,101.1201853,304.1746938,96.73351385,601.1382483,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065623512,0.892665043,1.11,0,0,0,2.222461559,0,4.982288557,8.799655275,0,19.72696517,0.887706327,0,1.990049751,58.13834243,23.13235467,104.4811222,306.4414996,111.5370919,621.9738417,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.075,0.05,605.7077753,603.6086655,609.152999,605.964384,603.8480557,609.4775721,914.7055877,708.8304797,1237.978638,939.5701753,738.4792205,1251.892243,24.86458758,29.64874081,13.9136058,167.1,167.1,167.1,435.39,435.39,435.39,0.381128258,0.153073986,0.637632327,0.301891843,0.227484598,0.375608217,1.261148418,0.255037621,2.415752075,0.153401847,0,1.154137064,0.607382101,0,4.569711572,0.097182525,0,0.498126847,54.70193123,19.46170269,99.35506662,308.5984269,102.3526086,631.7684354,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065285756,0.89732728,1.11,0,0,0,3.335883887,0.601683631,6.766903142,13.20816017,2.382317262,26.79300107,1.332434849,0.240327381,2.702869125,60.15244644,24.63835752,107.6677102,312.4016519,105.1233991,626.3552716,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.1,0.05,605.7627659,603.6713134,609.4200803,606.025953,603.9623299,609.2844102,919.7003946,716.197573,1231.155294,947.378675,744.4965699,1259.56569,27.67828046,28.29899695,28.41039571,167.1,167.1,167.1,435.39,435.39,435.39,0.382342767,0.148628027,0.648490132,0.290421986,0.219797572,0.364872495,1.645332001,0.502449749,2.898631599,0.14716854,0,1.122817012,0.582701832,0,4.44570238,0.129845389,0,0.523643885,54.40404927,18.58748433,103.6736352,313.1121897,109.1713161,626.7394875,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062181247,0.879471984,1.11,0,0,0,4.355250773,1.233300493,8.797799399,17.24426021,4.883152709,34.83416915,1.739595292,0.492610837,3.514059514,61.66734076,25.86607697,111.3295079,312.6561736,106.0496431,630.7850345,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.125,0.05,605.7312958,603.6478129,608.9593833,606.0582159,604.0364545,609.0725521,916.8326968,716.3424935,1234.766021,949.0351432,755.1435578,1244.215582,32.20244646,38.80106426,9.449561183,167.1,167.1,167.1,435.39,435.39,435.39,0.384296742,0.151137453,0.644053031,0.285301424,0.208786165,0.359006829,1.947768114,0.694444444,3.424657534,0.156227412,0,0.775638735,0.618569697,0,3.071078306,0.152652305,0,0.666741071,55.30431097,19.74703559,103.3108387,309.7648665,108.2511819,629.1680822,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065136102,0.903599409,1.11,0,0,0,5.506814633,1.713651324,10.94026224,21.80378339,6.785062648,43.31707601,2.199558489,0.684474886,4.369812365,64.22609367,27.36560917,110.7134212,306.4170823,108.451531,608.2220687,CIP+CRO+NDA
WSM,cip+cro+nda,0.3,0.15,0.05,605.8141378,603.6885741,609.0400151,606.2414781,603.9531821,609.361377,925.9938675,718.7204469,1251.56957,966.3824114,753.8336398,1260.372859,40.38854385,35.11319292,8.803289182,167.1,167.1,167.1,435.39,435.39,435.39,0.386561965,0.149626093,0.641561431,0.277079737,0.20535193,0.350268296,2.2894876,0.952156334,3.989392918,0.149204458,0,0.69160221,0.590762884,0,2.738342541,0.178739694,0,0.716460992,55.07501979,17.88876673,106.2726662,318.4575031,110.2677736,643.3633096,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066471881,0.913482987,1.11,0,0,0,6.412182619,1.925116667,11.61538947,25.38851409,7.622342424,45.99018725,2.561184941,0.768939394,4.639474946,66.20465805,28.64380447,114.7515532,316.9535427,103.8389731,623.5788058,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0,0.05,605.8202535,603.528431,609.5083073,605.7726775,603.5761514,609.0607846,925.5822006,702.4860661,1284.704092,920.3538039,712.0061826,1235.632639,-5.228396665,9.520116525,-49.0714531,167.1,167.1,167.1,435.39,435.39,435.39,0.274468237,0.106413783,0.465889704,0.52548721,0.418952845,0.610772927,0.462587725,0,1.262626263,0.203116908,0,1.233300493,0.804224829,0,4.883152709,0.037642911,0,0.264585444,54.63030731,18.00039672,107.3349022,320.0816236,96.40908893,677.8519353,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064212906,0.8775475,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.44440404,17.19060009,106.8722079,316.4861489,108.0287274,632.0231427,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.025,0.05,605.7415829,603.6245071,609.1206688,605.8654247,603.7810394,609.0723955,916.2360929,717.1058078,1215.104026,930.3230641,726.7397132,1233.9907,14.08697122,9.633905435,18.88667374,167.1,167.1,167.1,435.39,435.39,435.39,0.272156323,0.105851656,0.460797247,0.513149584,0.405471216,0.596020054,1.004383987,0.234741784,2.06185567,0.227996599,0,1.192333083,0.902733939,0,4.720945591,0.071418832,0,0.462984072,55.42995373,18.65275532,104.5896351,309.8395634,110.0138862,608.0378335,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06486562,0.882356675,1.11,0,0,0,1.098378491,0,3.038720045,4.348940047,0,12.03156417,0.43871964,0,1.213740232,56.99758189,20.26171023,107.2136756,318.6754866,114.3338465,623.7505978,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.05,0.05,605.8074467,603.6642442,608.9896846,605.945226,603.8597722,608.9825223,924.4491708,718.3110926,1235.313373,937.3966897,736.0612565,1225.895283,12.94751889,17.75016385,-9.418090072,167.1,167.1,167.1,435.39,435.39,435.39,0.28187408,0.109759258,0.467904485,0.500047933,0.402703244,0.583046095,1.554236759,0.502449749,2.820876289,0.235039757,0,1.252116111,0.930620749,0,4.957651616,0.114996866,0,0.515877229,54.64943262,17.45672538,104.0888684,317.2595168,110.4525673,625.7426434,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062635823,0.873493612,1.11,0,0,0,2.158493049,0,5.032361809,8.546377175,0,19.92522613,0.862155715,0,2.010050251,57.92443195,21.00040584,109.8599533,318.1893259,113.1294411,611.5744799,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.075,0.05,605.7359374,603.7059846,608.741113,605.9909747,603.8325362,609.4803301,918.3856635,720.2897597,1219.249017,941.9517088,735.128507,1278.402354,23.56604531,14.83874732,59.15333734,167.1,167.1,167.1,435.39,435.39,435.39,0.276592836,0.107407881,0.467117706,0.490119096,0.387070455,0.579142322,2.087762884,0.785238056,3.517753968,0.237603708,0,1.258090452,0.940772501,0,4.981306533,0.16066243,0,0.678781598,55.14395277,18.35302015,105.6765742,310.4549016,112.5430352,612.8250246,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.070133359,0.908157561,1.11,0,0,0,3.342659048,0.6259,6.891363584,13.23498587,2.4782,27.28579203,1.335141016,0.25,2.752581716,60.18297854,24.40375828,112.6615343,314.6707781,106.8830188,653.5092066,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.1,0.05,605.8044278,603.6442164,609.0533599,606.0702235,603.9924383,609.1623996,923.3901872,713.368425,1236.170647,949.5087604,750.8725754,1251.398306,26.11857327,37.50415041,15.22765928,167.1,167.1,167.1,435.39,435.39,435.39,0.275128033,0.109307356,0.460904098,0.478189065,0.385068905,0.568948263,2.637509669,1.173168041,4.256591673,0.251412985,0,1.270862944,0.99544921,0,5.031878173,0.207878737,0,0.757575758,54.67906878,20.811203,104.8626544,314.5919359,106.5175696,626.6311446,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066534598,0.905668009,1.11,0,0,0,4.265462747,1.169906542,8.30840708,16.88875185,4.632149533,32.89646018,1.703731725,0.46728972,3.318584071,61.42506565,25.54795113,110.8391189,315.4114594,111.9743455,618.318627,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.125,0.05,605.7401601,603.6816833,608.680819,606.0886555,603.9708828,609.0126404,916.7308072,715.9981543,1197.200527,951.1886283,749.9281932,1239.863541,34.45782113,33.93003894,42.66301407,167.1,167.1,167.1,435.39,435.39,435.39,0.274534533,0.102283048,0.46730506,0.462745926,0.37,0.549339566,3.203212599,1.595533604,4.976895735,0.258826044,0,1.239405941,1.024800609,0,4.907326733,0.257826617,0,0.789619737,56.66711071,19.72145942,104.547065,307.1089901,106.0073296,586.7727122,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065161277,0.894990672,1.11,0,0,0,5.529110456,1.683847924,10.61850527,21.89206188,6.667058516,42.04310554,2.208463994,0.672570668,4.241294643,64.96278635,27.01567792,113.1181113,308.675677,103.6916839,600.1470945,CIP+CRO+NDA
WSM,cip+cro+nda,0.5,0.15,0.05,605.7345967,603.6162786,609.0450308,606.1170301,603.9852299,609.4030014,915.5781958,713.3306686,1230.321595,954.7601471,752.9754293,1268.018103,39.18195136,39.64476062,37.69650762,167.1,167.1,167.1,435.39,435.39,435.39,0.274924114,0.105038985,0.471103076,0.449585849,0.354929799,0.536280632,3.696371188,1.91192391,5.633983388,0.247716488,0,1.264767007,0.980813231,0,5.007741806,0.291281118,0,0.924818273,54.600892,18.2260865,102.25101,305.3298025,102.2942297,619.3588475,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06331414,0.895345869,1.11,0,0,0,6.556622775,2.051714048,12.17169293,25.9604131,8.123594429,48.19282539,2.618877926,0.819505531,4.861676357,64.93659398,28.57052201,113.3574781,304.5373004,97.78265026,624.6922427,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0,0.05,605.7540654,603.5780717,609.2522513,605.7082941,603.5057284,608.7739059,918.7392753,713.8318876,1246.926103,913.5600307,704.0560634,1215.127864,-5.179244545,-9.775824146,-31.79823916,167.1,167.1,167.1,435.39,435.39,435.39,0.167293123,0.063824025,0.2976239,0.728320495,0.590186621,0.820718401,0.618376837,0,1.45631068,0.287967496,0,1.277346939,1.140183813,0,5.05755102,0.050580248,0,0.266028941,54.70672723,20.27905262,99.97463388,312.3462036,106.3651192,642.7021404,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.063332828,0.881024627,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.09940621,19.32284265,100.1436392,309.6847739,100.1651957,611.3469889,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.025,0.05,605.80979,603.6000002,608.6525617,605.8218978,603.689504,609.1089277,925.5565097,714.2194063,1213.678142,926.7624187,717.9768903,1254.451131,1.20590897,3.757483976,40.77298863,167.1,167.1,167.1,435.39,435.39,435.39,0.165231281,0.063345533,0.290437741,0.715083105,0.598508484,0.801373374,1.396812184,0.460570017,2.5383948,0.318009378,0,1.30430148,1.259132193,0,5.164275329,0.107269606,0,0.502576011,54.98536829,19.57739398,104.1941119,317.9408124,108.8781907,606.5406043,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.068998971,0.90334817,1.11,0,0,0,1.1062729,0,3.115511024,4.380197317,0,12.33561179,0.441872863,0,1.244412455,56.25612433,20.18982485,105.7314432,315.0343366,107.715508,642.6921887,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.05,0.05,605.7922872,603.6673591,609.2137659,605.9109121,603.7658596,609.3629842,922.7189889,720.3153701,1222.20522,934.1997861,722.7540801,1262.995847,11.48079723,2.438710009,40.79062654,167.1,167.1,167.1,435.39,435.39,435.39,0.1718978,0.06357234,0.293833471,0.694741981,0.569850189,0.781348965,2.107415257,0.857743205,3.653266872,0.280706327,0,1.277510701,1.111433808,0,5.058199424,0.167066236,0,0.646621697,56.12715188,19.62058051,104.4009451,314.3232147,112.1668152,615.9487221,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064459748,0.887787705,1.11,0,0,0,2.166737361,0,4.895650071,8.579019858,0,19.38392716,0.865448698,0,1.955444189,58.84094139,21.82878722,106.9945151,315.0375689,102.5380828,643.7409863,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.075,0.05,605.715745,603.6563986,608.9599967,605.8611408,603.8012253,608.9948846,916.1004461,719.4386864,1235.621361,929.0831239,729.0616227,1229.888592,12.98267778,9.622936344,-5.732769377,167.1,167.1,167.1,435.39,435.39,435.39,0.169789742,0.065164186,0.295159944,0.676133557,0.542566912,0.763820856,2.929763946,1.401706151,4.708966379,0.315631893,0,1.390888889,1.249718737,0,5.507111111,0.227012349,0,0.74816235,55.75376321,20.80155575,103.8955257,306.3562484,107.9291159,625.834918,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.063326177,0.874386792,1.11,0,0,0,3.307161561,0.593270142,7.172492049,13.09443646,2.349004739,28.39889726,1.320962438,0.236966825,2.864871405,60.31283051,24.38757327,108.570909,302.0737266,99.32207808,599.6467495,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.1,0.05,605.8023186,603.6732685,609.24106,606.0768353,603.9534565,609.4839567,922.8053628,716.5890397,1236.871664,949.771394,739.217606,1266.858415,26.96603116,22.62856628,29.98675074,167.1,167.1,167.1,435.39,435.39,435.39,0.166710046,0.064619443,0.291083282,0.654928922,0.535653261,0.743541959,3.634816813,1.999751244,5.424925457,0.348117238,0,1.324656085,1.378341811,0,5.244867725,0.311090429,0,0.913417094,54.94734475,19.98817589,104.6908169,311.9092264,106.1866876,623.6258476,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062999724,0.85534274,1.11,0,0,0,4.365262153,1.175125712,9.071521253,17.28389945,4.652814412,35.91794851,1.743594086,0.469374386,3.623390819,61.08848517,25.44630763,113.0522174,315.1633625,104.674133,641.9491793,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.125,0.05,605.7771753,603.6651088,608.9912446,606.0786384,604.0254214,608.8785279,920.555291,716.3611066,1224.515823,952.7388177,757.588101,1230.68185,32.1835267,41.22699437,6.166027477,167.1,167.1,167.1,435.39,435.39,435.39,0.168210495,0.063892632,0.295062172,0.637821509,0.517327687,0.722549897,4.429084545,2.524621212,6.373187901,0.337554207,0,1.346951078,1.336518352,0,5.333142934,0.359954074,0,1.010763343,56.16417654,19.64397543,106.7404533,308.6556939,104.663161,614.2000636,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065575654,0.886958278,1.11,0,0,0,5.53437938,1.770394694,10.38154993,21.91292376,7.009733393,41.10490019,2.210568533,0.707139597,4.146648797,63.90335561,26.19246243,113.6889951,310.0245424,114.2747985,588.3089622,CIP+CRO+NDA
WSM,cip+cro+nda,0.7,0.15,0.05,605.8188988,603.7258289,608.9164128,606.2272751,604.1164177,609.4329351,923.9399103,727.1468298,1218.805413,965.690849,757.6592726,1278.461404,41.75093869,30.51244285,59.65599089,167.1,167.1,167.1,435.39,435.39,435.39,0.171993966,0.066331632,0.297572829,0.621799922,0.505941975,0.712085213,5.177635186,3.037206174,7.407407407,0.358079268,0,1.368087432,1.417785657,0,5.416830601,0.416925874,0,1.190618592,55.61088438,18.3506475,102.1703684,310.8293935,111.0155063,609.3431064,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064681654,0.888,1.11,0,0,0,6.556660815,2.339271461,12.70042372,25.96056372,9.262154552,50.28629184,2.61889312,0.934363101,5.072864563,65.32693193,28.26014316,114.2350352,315.481334,105.8068623,631.158366,CIP+CRO+NDA
