group,panel,cip_res,cro_res,nda_res,scenario,threshold_price,threshold_lower,threshold_upper,strategy
WSM,cip+cro,0.7,0.025,0,Delayed,0.5882843564086349,-195.57745884878602,204.65033490821187,CIP+CRO
WSM,cip+cro+nda,0.7,0.025,0,Delayed,0.6117571758352744,-208.0696598619983,212.19754758788932,CIP+CRO+NDA
WSM,cip,0.7,0.05,0,Delayed,4.756544799312704,-194.78989859485407,216.7795679722017,CIP
WSM,cip+cro,0.7,0.05,0,Delayed,0.8151743438444986,-199.64762301717528,237.23074320139463,CIP+CRO
WSM,cip+cro+nda,0.7,0.05,0,Delayed,-5.161089152134062,-205.94445474510957,207.66397952460278,CIP+CRO+NDA
WSM,cip,0.7,0.075,0,Delayed,3.0944910738909424,-192.95130779487837,215.7601911971051,CIP
WSM,cip+cro,0.7,0.075,0,Delayed,0.9062388767369969,-194.1161565211713,210.8771486068088,CIP+CRO
WSM,cip+cro+nda,0.7,0.075,0,Delayed,6.843736602586209,-194.0370447564996,220.9565242854983,CIP+CRO+NDA
WSM,cip,0.7,0.1,0,Delayed,-1.0056978272380803,-190.084401581878,210.3540523998425,CIP
WSM,cip+cro,0.7,0.1,0,Delayed,5.145024418467818,-194.33127140630577,202.01859485749543,CIP+CRO
WSM,cip+cro+nda,0.7,0.1,0,Delayed,5.500767266670511,-194.80936560640356,224.6203254214991,CIP+CRO+NDA
WSM,cip,0.7,0.125,0,Delayed,2.106847027063028,-221.28315612875153,195.7278727550948,CIP
WSM,cip+cro,0.7,0.125,0,Delayed,5.681171606544621,-181.07628977284966,206.5781214766277,CIP+CRO
WSM,cip+cro+nda,0.7,0.125,0,Delayed,0.9541605758083761,-212.92152926580775,216.97605601952182,CIP+CRO+NDA
WSM,cip,0.7,0.15,0,Delayed,3.7729229357823617,-198.05360065612996,235.93199468692228,CIP
WSM,cip+cro,0.7,0.15,0,Delayed,3.151196032663942,-207.0670474652499,234.31329943948919,CIP+CRO
WSM,cip+cro+nda,0.7,0.15,0,Delayed,2.397449281152129,-214.82406352198205,217.16753842747818,CIP+CRO+NDA
